Timestamp,Roll,Pitch,Yaw,GravX,GravY,GravZ,UserAccX,UserAccY,UserAccZ,GyroX,GyroY,GyroZ,TotalAccX,TotalAccY,TotalAccZ,Ground_Truth
1772192507,-3.0545,-1.39,-1.2233,-0.0156,0.9837,0.1792,0.0048,-0.0743,-0.0767,0.004,0.1638,0.0002,-0.0108,0.9094,0.1024,dws
1772192507,-3.0554,-1.3903,-1.2267,-0.0155,0.9838,0.1788,-0.001,-0.0508,0.0081,0.0058,0.1103,0.0581,-0.0165,0.9329,0.187,dws
1772192507,-3.0618,-1.3904,-1.2347,-0.0143,0.9838,0.1789,-0.0085,-0.0421,0.0486,0.0117,0.0321,0.077,-0.0228,0.9417,0.2274,dws
1772192507,-3.0711,-1.3911,-1.2442,-0.0126,0.9839,0.1783,-0.0091,-0.0429,0.073,0.0363,-0.0386,0.1006,-0.0217,0.941,0.2513,dws
1772192507,-3.0827,-1.3917,-1.2545,-0.0105,0.984,0.1778,-0.0175,-0.0322,0.0943,0.0265,-0.1059,0.0787,-0.028,0.9518,0.2721,dws
1772192507,-3.0935,-1.3927,-1.2629,-0.0085,0.9842,0.1769,0.0174,-0.0327,0.066,0.0533,-0.1537,0.0773,0.0089,0.9515,0.243,dws
1772192507,-3.1061,-1.3931,-1.2729,-0.0063,0.9843,0.1766,0.0236,-0.0296,0.0636,-0.0058,-0.0942,0.1007,0.0173,0.9546,0.2402,dws
1772192507,-3.119,-1.3926,-1.2849,-0.004,0.9842,0.1772,-0.0156,-0.0026,0.0521,-0.041,-0.0019,0.1004,-0.0196,0.9816,0.2293,dws
1772192507,-3.1241,-1.3916,-1.2923,-0.0031,0.984,0.1782,-0.0411,-0.0169,0.0563,-0.0855,0.2155,0.0303,-0.0442,0.9671,0.2345,dws
1772192507,-3.1204,-1.3887,-1.2932,-0.0038,0.9835,0.181,-0.0084,0.0223,0.0597,-0.2057,0.2061,-0.0196,-0.0123,1.0057,0.2408,dws
1772192507,-3.1136,-1.3856,-1.2901,-0.0052,0.9829,0.184,-0.0002,-0.0492,-0.0106,-0.0436,0.1922,-0.036,-0.0053,0.9337,0.1735,dws
1772192507,-3.1043,-1.388,-1.2851,-0.0068,0.9833,0.1817,0.0028,-0.1451,0.0032,0.2643,0.2338,-0.0538,-0.004,0.8383,0.1849,dws
1772192507,-3.0921,-1.3951,-1.2781,-0.0087,0.9846,0.1745,0.0143,-0.1245,-0.0019,0.4498,0.2993,-0.0303,0.0056,0.8601,0.1727,dws
1772192507,-3.0853,-1.4049,-1.2779,-0.0093,0.9863,0.1649,-0.0233,-0.0644,-0.0088,0.5137,0.3833,0.0744,-0.0326,0.9218,0.1561,dws
1772192507,-3.0836,-1.4149,-1.2861,-0.009,0.9879,0.155,-0.1458,0.0009,0.0961,0.4694,0.5942,0.1098,-0.1548,0.9888,0.2511,dws
1772192507,-3.0812,-1.424,-1.2945,-0.0088,0.9892,0.146,-0.1604,0.0095,0.1646,0.4522,0.4427,0.0856,-0.1693,0.9988,0.3106,dws
1772192507,-3.0761,-1.4343,-1.296,-0.0089,0.9907,0.1358,-0.1087,-0.0021,0.0716,0.6033,0.2611,-0.0345,-0.1176,0.9886,0.2074,dws
1772192507,-3.0465,-1.4469,-1.2709,-0.0117,0.9923,0.123,0.0304,0.0793,-0.0448,0.6942,0.2147,-0.1328,0.0186,1.0716,0.0782,dws
1772192507,-3.0182,-1.4613,-1.2456,-0.0134,0.994,0.1084,0.1038,0.147,0.0445,0.6918,0.0435,-0.0215,0.0903,1.141,0.1529,dws
1772192507,-2.9986,-1.4715,-1.2267,-0.0141,0.9951,0.0981,0.0144,0.0618,0.3382,0.3267,0.1807,0.0382,0.0003,1.0569,0.4362,dws
1772192507,-2.9901,-1.4757,-1.2279,-0.0143,0.9955,0.0939,-0.027,-0.0059,0.2068,0.1399,0.6716,0.0091,-0.0413,0.9896,0.3007,dws
1772192507,-2.9823,-1.4783,-1.2302,-0.0147,0.9957,0.0912,0.0691,-0.0317,0.0194,0.1325,0.266,0.0632,0.0545,0.964,0.1106,dws
1772192507,-2.9912,-1.4824,-1.2407,-0.0132,0.9961,0.0873,0.117,-0.1246,-0.0402,0.2682,-0.0269,0.0821,0.1038,0.8715,0.0471,dws
1772192507,-3.0004,-1.4888,-1.2509,-0.0115,0.9966,0.0811,0.1457,-0.0637,-0.0464,0.3518,0.1753,0.101,0.1341,0.933,0.0346,dws
1772192507,-3.0006,-1.496,-1.2563,-0.0105,0.9972,0.074,0.1596,0.0604,0.0147,0.3493,0.3604,0.0534,0.1491,1.0576,0.0887,dws
1772192507,-3.0111,-1.5022,-1.2751,-0.0089,0.9976,0.068,0.1653,-0.0231,0.0423,0.2252,0.4176,0.1652,0.1563,0.9746,0.1103,dws
1772192507,-3.0371,-1.5062,-1.3097,-0.0067,0.9979,0.0642,0.0183,-0.0784,-0.0653,0.1738,0.4424,0.0933,0.0116,0.9195,-0.0011,dws
1772192507,-3.0383,-1.511,-1.319,-0.0062,0.9982,0.0594,0.0123,0.0266,-0.1888,0.3264,0.3733,0.016,0.0061,1.0248,-0.1294,dws
1772192507,-3.0251,-1.5189,-1.3119,-0.006,0.9987,0.0515,-0.0065,-0.0175,-0.1836,0.4363,0.2435,0.0234,-0.0125,0.9812,-0.1321,dws
1772192507,-2.9857,-1.5282,-1.2771,-0.0066,0.9991,0.042,-0.0399,0.0743,-0.1957,0.5164,0.245,-0.0557,-0.0465,1.0734,-0.1537,dws
1772192507,-2.8946,-1.5383,-1.1908,-0.0079,0.9995,0.0315,-0.0334,0.075,-0.1605,0.5288,0.2701,-0.0593,-0.0414,1.0745,-0.129,dws
1772192507,-2.7297,-1.5478,-1.0321,-0.0092,0.9997,0.0211,-0.0532,0.0922,-0.157,0.5051,0.3289,-0.0399,-0.0624,1.0919,-0.1359,dws
1772192508,-2.4424,-1.5555,-0.7508,-0.0098,0.9999,0.0117,-0.0773,0.0481,-0.1274,0.4146,0.2779,-0.0157,-0.0872,1.048,-0.1157,dws
1772192508,-1.855,-1.5598,-0.169,-0.0106,0.9999,0.0031,-0.0678,0.0076,-0.1442,0.4663,0.2979,-0.0496,-0.0784,1.0075,-0.1411,dws
1772192508,-1.0605,-1.5573,0.6199,-0.0118,0.9999,-0.0066,-0.0044,-0.0056,-0.0843,0.4799,0.2762,-0.0878,-0.0162,0.9944,-0.0909,dws
1772192508,-0.6845,-1.5504,0.9905,-0.0129,0.9998,-0.0158,0.0622,-0.0064,-0.0368,0.4696,0.2681,-0.0125,0.0493,0.9933,-0.0526,dws
1772192508,-0.4448,-1.5422,1.2242,-0.0123,0.9996,-0.0258,0.019,-0.0248,-0.0507,0.5157,0.3494,0.05,0.0067,0.9748,-0.0765,dws
1772192508,-0.2992,-1.5329,1.362,-0.0112,0.9993,-0.0362,-0.0347,-0.0614,0.0088,0.5174,0.4214,0.0188,-0.0459,0.9379,-0.0274,dws
1772192508,-0.224,-1.5237,1.4299,-0.0105,0.9989,-0.0459,0.0199,-0.0327,0.0681,0.4379,0.3209,0.0434,0.0095,0.9662,0.0222,dws
1772192508,-0.1537,-1.5165,1.4944,-0.0083,0.9985,-0.0536,0.0333,0.039,0.077,0.3327,0.2651,0.124,0.025,1.0375,0.0235,dws
1772192508,-0.1059,-1.5104,1.538,-0.0064,0.9982,-0.06,-0.0717,0.0586,0.035,0.3322,0.1884,0.033,-0.078,1.0568,-0.025,dws
1772192508,-0.0892,-1.5041,1.5505,-0.0059,0.9978,-0.0664,-0.0775,0.0306,0.0288,0.2934,0.2541,-0.0178,-0.0834,1.0284,-0.0376,dws
1772192508,-0.0874,-1.4998,1.5449,-0.0062,0.9975,-0.0707,-0.0824,0.0354,0.0865,0.118,0.4824,-0.0591,-0.0886,1.0329,0.0158,dws
1772192508,-0.0989,-1.499,1.5219,-0.0071,0.9974,-0.0713,-0.1011,0.0295,0.1341,-0.0337,0.6604,-0.1168,-0.1082,1.0269,0.0628,dws
1772192508,-0.1282,-1.4997,1.4782,-0.0091,0.9975,-0.0705,-0.0422,-0.0212,0.048,-0.0439,0.7447,-0.1869,-0.0513,0.9763,-0.0224,dws
1772192508,-0.1732,-1.4999,1.4185,-0.0122,0.9975,-0.0698,0.0644,-0.0072,-0.014,-0.0546,0.7581,-0.2092,0.0522,0.9903,-0.0838,dws
1772192508,-0.2043,-1.4998,1.3715,-0.0144,0.9975,-0.0694,0.0943,-0.0138,0.0064,0.0053,0.8345,-0.1001,0.0799,0.9837,-0.063,dws
1772192508,-0.2001,-1.4988,1.358,-0.0143,0.9974,-0.0705,-0.0104,-0.0139,-0.0112,0.0688,0.9412,-0.0604,-0.0247,0.9835,-0.0816,dws
1772192508,-0.203,-1.4967,1.3373,-0.0149,0.9973,-0.0725,-0.0871,0.0249,-0.0636,0.077,0.755,-0.1357,-0.102,1.0222,-0.1361,dws
1772192508,-0.2254,-1.4938,1.304,-0.0172,0.997,-0.075,-0.0678,-0.043,-0.0819,0.1766,0.3435,-0.1663,-0.085,0.954,-0.1569,dws
1772192508,-0.2468,-1.49,1.2779,-0.0197,0.9967,-0.0782,-0.0594,-0.0911,-0.1084,0.1279,0.1676,-0.0937,-0.0791,0.9056,-0.1866,dws
1772192508,-0.2487,-1.4868,1.2733,-0.0207,0.9965,-0.0814,-0.0338,-0.0391,-0.0904,0.1808,0.113,-0.0299,-0.0545,0.9574,-0.1718,dws
1772192508,-0.2409,-1.4837,1.2812,-0.0208,0.9962,-0.0845,0.0346,0.033,-0.0234,0.1147,-0.1057,0.0094,0.0138,1.0292,-0.1079,dws
1772192508,-0.2299,-1.4821,1.2935,-0.0202,0.9961,-0.0863,0.1067,-0.0281,-0.093,0.0752,-0.0049,0.0769,0.0865,0.968,-0.1793,dws
1772192508,-0.2031,-1.4811,1.3202,-0.0181,0.996,-0.0877,0.0483,-0.0463,-0.0663,0.0842,0.0056,0.1232,0.0303,0.9497,-0.154,dws
1772192508,-0.176,-1.4795,1.3477,-0.016,0.9958,-0.0898,-0.0229,-0.0055,-0.0324,0.1211,-0.0313,0.0896,-0.0389,0.9903,-0.1222,dws
1772192508,-0.1558,-1.4773,1.3685,-0.0145,0.9956,-0.0923,-0.0512,-0.0249,-0.042,0.1141,-0.0042,0.0718,-0.0657,0.9707,-0.1342,dws
1772192508,-0.136,-1.4756,1.3875,-0.0129,0.9955,-0.0942,-0.066,0.0098,-0.0166,0.0857,0.1028,0.0806,-0.0789,1.0053,-0.1108,dws
1772192508,-0.1174,-1.4743,1.4045,-0.0113,0.9953,-0.0957,-0.0523,0.0186,0.0285,0.0641,0.0225,0.0673,-0.0636,1.0139,-0.0672,dws
1772192508,-0.104,-1.473,1.4192,-0.0101,0.9952,-0.0972,-0.0108,-0.02,-0.0195,0.0979,-0.133,0.0679,-0.021,0.9752,-0.1167,dws
1772192508,-0.0906,-1.4703,1.4362,-0.0091,0.995,-0.0999,-0.0202,0.0087,0.0043,0.1756,-0.2064,0.0712,-0.0293,1.0037,-0.0956,dws
1772192508,-0.0795,-1.467,1.4507,-0.0082,0.9946,-0.1033,-0.0726,0.0117,0.0326,0.1653,-0.0909,0.0545,-0.0808,1.0063,-0.0707,dws
1772192508,-0.0683,-1.4642,1.463,-0.0073,0.9943,-0.1062,-0.0784,0.0003,0.0433,0.1306,-0.0164,0.0496,-0.0856,0.9946,-0.0629,dws
1772192508,-0.0587,-1.4617,1.4718,-0.0064,0.9941,-0.1087,-0.0649,0.0058,0.0632,0.1157,0.0845,0.0381,-0.0713,0.9999,-0.0455,dws
1772192508,-0.0478,-1.46,1.4808,-0.0053,0.9939,-0.1104,-0.058,0.0012,0.0844,0.0538,0.1028,0.0577,-0.0633,0.9951,-0.026,dws
1772192508,-0.0348,-1.4592,1.4917,-0.0039,0.9938,-0.1112,-0.0863,0.0012,0.0495,0.0473,0.0837,0.0561,-0.0901,0.995,-0.0617,dws
1772192508,-0.0287,-1.458,1.4977,-0.0032,0.9936,-0.1125,-0.1237,-0.0001,0.0858,0.067,-0.0727,0.0085,-0.127,0.9936,-0.0267,dws
1772192508,-0.0318,-1.4571,1.4964,-0.0036,0.9935,-0.1134,-0.1168,-0.0229,0.1595,-0.0023,-0.052,-0.0165,-0.1204,0.9707,0.0461,dws
1772192508,-0.0382,-1.4589,1.4899,-0.0043,0.9937,-0.1116,-0.1513,-0.0458,0.2004,-0.1657,0.0501,-0.0445,-0.1555,0.948,0.0889,dws
1772192508,-0.0483,-1.4628,1.4788,-0.0052,0.9942,-0.1077,-0.1516,-0.0721,0.1831,-0.226,-0.0054,-0.0565,-0.1568,0.922,0.0753,dws
1772192508,-0.0639,-1.4682,1.4648,-0.0065,0.9947,-0.1022,-0.1207,-0.0326,0.334,-0.3517,-0.1469,-0.067,-0.1272,0.9622,0.2319,dws
1772192508,-0.0942,-1.4785,1.4375,-0.0087,0.9957,-0.0917,-0.122,-0.0294,0.5059,-0.7388,-0.0958,-0.1126,-0.1307,0.9664,0.4141,dws
1772192508,-0.1445,-1.4951,1.385,-0.0109,0.9971,-0.0749,-0.0523,-0.0657,0.2698,-0.9041,0.3567,-0.1055,-0.0632,0.9314,0.1949,dws
1772192508,-0.1961,-1.5118,1.3228,-0.0115,0.9983,-0.0579,0.039,-0.1898,0.079,-0.8021,0.5794,-0.0175,0.0275,0.8084,0.0211,dws
1772192508,-0.2418,-1.5271,1.2654,-0.0105,0.999,-0.0424,0.0361,-0.2246,0.1801,-0.8401,0.611,0.0783,0.0257,0.7744,0.1377,dws
1772192508,-0.3735,-1.5478,1.1206,-0.0084,0.9997,-0.0214,-0.1007,-0.1986,0.3121,-1.3009,0.7425,0.0484,-0.1091,0.8011,0.2906,dws
1772192508,-2.0975,-1.5606,-0.6233,-0.0088,0.9999,0.0051,-0.1858,-0.1472,-0.0147,-1.3422,1.2215,-0.1158,-0.1946,0.8528,-0.0096,dws
1772192508,-2.7502,-1.5352,-1.3018,-0.0136,0.9994,0.0329,-0.2695,-0.1817,0.4223,-1.5132,1.2227,-0.2924,-0.2831,0.8176,0.4552,dws
1772192508,-2.8407,-1.505,-1.4144,-0.0195,0.9978,0.0628,0.0145,-0.2088,-0.0044,-1.471,0.8968,-0.1412,-0.005,0.789,0.0583,dws
1772192508,-2.9067,-1.4815,-1.4893,-0.0208,0.996,0.0867,-0.0762,-0.4085,-0.313,-1.0229,0.183,0.0422,-0.097,0.5875,-0.2263,dws
1772192508,-2.9586,-1.4607,-1.5501,-0.02,0.9939,0.1081,-0.1864,-0.4088,0.02,-1.1923,0.6707,0.0745,-0.2064,0.5851,0.128,dws
1772192508,-2.9705,-1.4324,-1.5775,-0.0235,0.9904,0.136,-0.4555,-0.2019,0.2994,-1.7461,0.8373,-0.3386,-0.479,0.7886,0.4353,dws
1772192509,-2.9249,-1.3885,-1.5476,-0.039,0.9834,0.1771,-0.561,-0.1008,0.6654,-2.4691,0.6586,-0.9315,-0.5999,0.8827,0.8425,dws
1772192509,-2.8772,-1.3312,-1.5131,-0.062,0.9714,0.2291,-0.0829,0.0053,0.326,-3.0124,0.7585,-1.0244,-0.1449,0.9768,0.5551,dws
1772192509,-2.8535,-1.263,-1.5053,-0.0861,0.953,0.2905,0.2506,0.0271,-0.0511,-3.3409,0.9062,-1.1582,0.1645,0.9801,0.2394,dws
1772192509,-2.8162,-1.2003,-1.4822,-0.1158,0.9321,0.3431,0.2904,0.1782,-0.5158,-2.3344,0.5087,-1.4356,0.1746,1.1103,-0.1727,dws
1772192509,-2.7782,-1.1562,-1.4438,-0.1432,0.9153,0.3765,0.2773,1.0218,-0.428,-1.4265,-0.1264,-1.3105,0.1341,1.937,-0.0515,dws
1772192509,-2.7529,-1.1256,-1.4206,-0.1632,0.9025,0.3985,-0.0221,1.0562,-0.4401,-1.1363,0.461,-0.8056,-0.1853,1.9587,-0.0415,dws
1772192509,-2.7391,-1.0989,-1.4078,-0.1781,0.8907,0.4182,-0.0465,0.5068,-0.2191,-0.9651,-0.1945,-0.7747,-0.2246,1.3976,0.1991,dws
1772192509,-2.7229,-1.0829,-1.385,-0.1906,0.8833,0.4282,0.4708,0.6237,-0.3729,-0.1864,-0.2531,-0.7471,0.2803,1.507,0.0554,dws
1772192509,-2.7062,-1.0786,-1.3636,-0.1993,0.8813,0.4284,0.6593,0.4276,-0.1489,0.2023,0.048,-0.3314,0.46,1.3089,0.2795,dws
1772192509,-2.6916,-1.085,-1.3515,-0.2031,0.8843,0.4204,0.5545,0.0262,-0.1729,0.6157,0.2589,0.1006,0.3515,0.9105,0.2475,dws
1772192509,-2.6844,-1.1025,-1.3481,-0.1992,0.8923,0.405,0.351,-0.1553,-0.2335,1.0297,0.2098,0.5375,0.1518,0.7371,0.1715,dws
1772192509,-2.6832,-1.1303,-1.3538,-0.1887,0.9045,0.3824,0.233,-0.2633,-0.2293,1.3439,0.4307,0.8986,0.0443,0.6413,0.1531,dws
1772192509,-2.6919,-1.1664,-1.3674,-0.171,0.9193,0.3544,0.1707,-0.382,-0.1949,1.6767,-0.2278,1.1931,-0.0004,0.5373,0.1595,dws
1772192509,-2.7203,-1.2095,-1.3883,-0.1446,0.9354,0.3226,0.1001,-0.3303,-0.0885,1.8846,-0.4987,1.3214,-0.0444,0.6051,0.2341,dws
1772192509,-2.7541,-1.2538,-1.415,-0.1178,0.9502,0.2886,-0.1073,-0.2272,-0.1294,1.8629,-0.4169,1.2053,-0.2251,0.723,0.1592,dws
1772192509,-2.7842,-1.2961,-1.4343,-0.0949,0.9625,0.2541,-0.2107,-0.216,-0.1691,1.9035,-0.8578,0.8402,-0.3056,0.7465,0.085,dws
1772192509,-2.8033,-1.3377,-1.4277,-0.0767,0.9729,0.2179,-0.1987,-0.2211,-0.0975,2.0984,-1.7511,0.4856,-0.2753,0.7518,0.1205,dws
1772192509,-2.8226,-1.3824,-1.4014,-0.0588,0.9823,0.1779,-0.0365,-0.1817,0.1075,2.3232,-2.6209,0.4405,-0.0953,0.8006,0.2854,dws
1772192509,-2.8332,-1.4287,-1.3596,-0.043,0.9899,0.1349,-0.0214,-0.1363,0.4046,2.243,-2.5168,0.3614,-0.0644,0.8537,0.5395,dws
1772192509,-2.8344,-1.4692,-1.3142,-0.0307,0.9948,0.0967,-0.1297,-0.0686,0.5661,1.775,-1.9514,0.2985,-0.1604,0.9262,0.6628,dws
1772192509,-2.7919,-1.4968,-1.2477,-0.0253,0.9973,0.0695,-0.162,-0.0375,0.6529,1.0239,-0.4899,0.0265,-0.1873,0.9598,0.7224,dws
1772192509,-2.6725,-1.5081,-1.1279,-0.0283,0.998,0.0559,0.0227,-0.1019,0.5629,0.3756,0.4144,-0.2758,-0.0056,0.8961,0.6188,dws
1772192509,-2.5655,-1.5062,-1.0346,-0.0352,0.9979,0.0541,0.3095,-0.3458,0.241,-0.2135,0.8466,-0.288,0.2743,0.6521,0.2951,dws
1772192509,-2.5534,-1.4991,-1.0368,-0.0398,0.9974,0.0596,0.189,-0.5381,-0.1895,-0.2533,0.5715,-0.1176,0.1493,0.4594,-0.1299,dws
1772192509,-2.4799,-1.5,-0.9655,-0.0435,0.9975,0.0558,-0.0073,-0.6801,-0.3251,0.6798,-0.4689,-0.2612,-0.0508,0.3174,-0.2693,dws
1772192509,-2.271,-1.5078,-0.743,-0.0481,0.998,0.0406,0.0378,-0.8291,0.0623,0.6771,-0.5828,-0.2128,-0.0103,0.1689,0.1029,dws
1772192509,-2.2457,-1.5094,-0.7064,-0.0479,0.9981,0.0383,0.128,-0.4382,0.134,-0.3848,-1.0356,0.2227,0.0801,0.56,0.1723,dws
1772192509,-2.423,-1.5075,-0.8508,-0.0416,0.998,0.0476,-0.2389,0.7584,-0.4973,-0.2174,-1.9389,0.1715,-0.2805,1.7564,-0.4497,dws
1772192509,-2.2367,-1.5167,-0.6291,-0.0425,0.9985,0.0334,0.1181,1.9833,-0.3665,1.5096,-0.9783,-0.3824,0.0756,2.9819,-0.3331,dws
1772192509,-2.0848,-1.5138,-0.4868,-0.0496,0.9984,0.028,-0.2504,0.7804,1.1391,-1.0776,1.1999,-0.1503,-0.3001,1.7788,1.1671,dws
1772192509,-2.311,-1.4952,-0.7334,-0.0558,0.9971,0.0509,-0.2819,0.2533,-0.3525,-1.0424,0.8379,-0.5161,-0.3377,1.2504,-0.3016,dws
1772192509,-2.2843,-1.4805,-0.7142,-0.0682,0.9959,0.059,-0.1758,0.6963,-0.5346,0.0893,0.2783,-0.5519,-0.244,1.6923,-0.4755,dws
1772192509,-2.2101,-1.4745,-0.6522,-0.0771,0.9954,0.0574,-0.2547,0.9664,0.1969,-0.256,0.7931,-0.2681,-0.3319,1.9618,0.2542,dws
1772192509,-2.2694,-1.4638,-0.7261,-0.0818,0.9943,0.0687,-0.2315,0.5771,0.4582,-0.7673,0.6095,-0.1573,-0.3133,1.5714,0.5269,dws
1772192509,-2.3139,-1.4553,-0.7795,-0.0849,0.9933,0.078,0.21,0.0423,-0.4265,-0.2756,0.202,-0.0372,0.1251,1.0357,-0.3485,dws
1772192509,-2.3399,-1.4557,-0.8043,-0.0826,0.9934,0.0799,0.3066,-0.3363,-0.4512,0.1,-0.2225,0.2624,0.224,0.6571,-0.3713,dws
1772192509,-2.3402,-1.4657,-0.7989,-0.0754,0.9945,0.073,0.1177,-0.5265,-0.4897,0.6727,-0.3562,0.3875,0.0423,0.468,-0.4167,dws
1772192509,-2.2591,-1.4839,-0.7109,-0.067,0.9962,0.0551,-0.0131,-0.472,-0.3449,1.1078,-0.288,0.4144,-0.0801,0.5242,-0.2897,dws
1772192509,-2.0816,-1.5032,-0.5264,-0.0589,0.9977,0.033,-0.124,-0.3351,-0.0386,1.1016,-0.3436,0.3633,-0.1829,0.6626,-0.0056,dws
1772192509,-1.8377,-1.5153,-0.2796,-0.0535,0.9985,0.0146,-0.283,-0.0382,0.4959,0.6975,0.1815,0.1791,-0.3364,0.9603,0.5105,dws
1772192509,-1.7254,-1.5185,-0.1769,-0.0516,0.9986,0.008,-0.1873,0.2788,0.7241,-0.1062,0.7463,0.0269,-0.2389,1.2775,0.7321,dws
1772192509,-1.8957,-1.5174,-0.3637,-0.0506,0.9986,0.017,0.1513,0.0525,0.5323,-0.8375,0.8365,0.1756,0.1007,1.0511,0.5493,dws
1772192509,-2.2336,-1.5141,-0.7172,-0.0447,0.9984,0.0349,0.2821,-0.2497,0.0309,-0.8994,0.7063,0.4222,0.2374,0.7487,0.0658,dws
1772192509,-2.52,-1.5086,-1.0162,-0.0362,0.9981,0.0505,-0.009,-0.3922,-0.023,-0.7819,0.5601,0.4575,-0.0452,0.6059,0.0275,dws
1772192509,-2.7213,-1.4981,-1.2306,-0.0297,0.9974,0.0663,-0.2779,-0.5096,0.1463,-0.8704,0.7315,0.2576,-0.3076,0.4878,0.2127,dws
1772192509,-2.8275,-1.4814,-1.3548,-0.0276,0.996,0.0849,-0.4049,-0.3893,0.1965,-1.058,1.0559,0.0741,-0.4324,0.6068,0.2814,dws
1772192509,-2.8837,-1.4581,-1.4315,-0.0287,0.9937,0.1087,-0.3398,-0.1214,0.3329,-1.4323,0.7768,0.043,-0.3685,0.8722,0.4416,dws
1772192509,-2.9341,-1.428,-1.4907,-0.0293,0.9898,0.1392,-0.2853,-0.0263,0.2719,-1.6714,0.1992,-0.017,-0.3146,0.9635,0.4112,dws
1772192509,-2.9664,-1.3895,-1.526,-0.0314,0.9836,0.1776,-0.3264,-0.1345,0.3498,-2.3146,0.1193,-0.2011,-0.3578,0.8491,0.5274,dws
1772192509,-2.9744,-1.3379,-1.5384,-0.0384,0.973,0.2275,-0.1509,-0.0914,0.3959,-2.7496,0.2866,-0.4163,-0.1893,0.8816,0.6234,dws
1772192509,-2.9596,-1.2792,-1.5278,-0.052,0.9578,0.2827,-0.0541,0.2061,0.2199,-3.041,0.0763,-0.9336,-0.1062,1.1639,0.5026,dws
1772192510,-2.9208,-1.2151,-1.4914,-0.0763,0.9374,0.3398,-0.0453,0.8983,-0.0441,-2.9022,0.6098,-1.392,-0.1216,1.8357,0.2957,dws
1772192510,-2.8819,-1.1546,-1.4592,-0.1038,0.9147,0.3907,0.1081,1.2998,-0.2798,-2.6905,0.2914,-1.204,0.0043,2.2145,0.1109,dws
1772192510,-2.8585,-1.1047,-1.4362,-0.1255,0.8933,0.4315,0.2012,0.7385,-0.5259,-1.8979,-0.1106,-1.1442,0.0756,1.6318,-0.0944,dws
1772192510,-2.8389,-1.0646,-1.4117,-0.1445,0.8746,0.4628,0.0499,0.3983,-0.143,-1.5778,-0.2187,-1.0938,-0.0947,1.2729,0.3198,dws
1772192510,-2.8176,-1.0356,-1.3818,-0.1623,0.8602,0.4835,0.1851,0.6205,-0.3053,-0.8184,-0.0508,-1.1972,0.0228,1.4806,0.1781,dws
1772192510,-2.7818,-1.0158,-1.3499,-0.1855,0.8499,0.4932,0.4398,0.4427,-0.31,-0.5279,0.7268,-0.9425,0.2543,1.2926,0.1832,dws
1772192510,-2.7522,-1.0036,-1.332,-0.204,0.8434,0.4971,0.4009,-0.1113,-0.2799,-0.2323,0.6294,-0.414,0.1969,0.7321,0.2172,dws
1772192510,-2.7364,-1.0015,-1.3264,-0.2125,0.8423,0.4954,0.2795,-0.3391,-0.382,0.1411,0.6252,0.0512,0.067,0.5032,0.1134,dws
1772192510,-2.7245,-1.0091,-1.3297,-0.2158,0.8463,0.487,0.3407,-0.4739,-0.4094,0.4888,0.8143,0.4098,0.1249,0.3724,0.0776,dws
1772192510,-2.7154,-1.0259,-1.3395,-0.2143,0.8552,0.472,0.4165,-0.4669,-0.3886,0.8482,0.9513,0.7401,0.2022,0.3882,0.0834,dws
1772192510,-2.7061,-1.0521,-1.3517,-0.2091,0.8685,0.4495,0.3594,-0.3568,-0.4175,1.2829,0.9795,0.9084,0.1503,0.5117,0.032,dws
1772192510,-2.6998,-1.0871,-1.3613,-0.1989,0.8853,0.4204,0.3134,-0.3708,-0.3863,1.6952,0.3814,1.0081,0.1145,0.5145,0.0341,dws
1772192510,-2.7082,-1.129,-1.3691,-0.1796,0.904,0.3881,0.2785,-0.3981,-0.2023,1.9457,-0.4651,1.0917,0.099,0.5059,0.1857,dws
1772192510,-2.7299,-1.1751,-1.377,-0.1543,0.9227,0.3533,0.1852,-0.3585,-0.1683,2.1539,-1.0345,1.124,0.031,0.5642,0.185,dws
1772192510,-2.7691,-1.2257,-1.3864,-0.1231,0.941,0.3151,0.0419,-0.2635,-0.1099,2.4224,-2.101,1.1138,-0.0812,0.6776,0.2052,dws
1772192510,-2.8266,-1.2805,-1.3935,-0.0887,0.9581,0.2722,-0.1238,-0.1535,-0.0631,2.6619,-2.8811,0.9484,-0.2125,0.8047,0.2091,dws
1772192510,-2.8845,-1.3355,-1.3955,-0.0593,0.9724,0.2255,-0.3697,-0.0204,0.0515,2.5561,-2.5527,0.6364,-0.429,0.9521,0.277,dws
1772192510,-2.9105,-1.3818,-1.3837,-0.043,0.9822,0.1829,-0.4616,0.0752,0.3267,1.9892,-1.1914,0.268,-0.5046,1.0574,0.5095,dws
1772192510,-2.8885,-1.4175,-1.3458,-0.0382,0.9883,0.1479,-0.4197,0.0394,0.3458,1.7219,-0.4776,-0.0557,-0.458,1.0277,0.4937,dws
1772192510,-2.7947,-1.4479,-1.2498,-0.0417,0.9925,0.1153,-0.2657,-0.1705,0.1407,1.5819,0.4188,-0.337,-0.3073,0.822,0.256,dws
1772192510,-2.5696,-1.4712,-1.0392,-0.0539,0.995,0.0836,-0.1528,-0.2474,-0.0648,1.5777,1.1917,-0.7182,-0.2066,0.7476,0.0189,dws
1772192510,-2.1864,-1.4829,-0.6816,-0.0717,0.9961,0.0507,0.0689,-0.2145,0.3857,1.4227,0.9322,-0.8497,-0.0028,0.7816,0.4364,dws
